"fecha","State","Births"
2019-05-01,"VIC",6709
2019-06-01,"VIC",6183
2019-07-01,"VIC",6431
2019-08-01,"VIC",6361
2019-09-01,"VIC",6354
2019-10-01,"VIC",6749
2019-11-01,"VIC",6066
2019-12-01,"VIC",5982
2020-01-01,"VIC",6400
2020-02-01,"VIC",5926
2020-03-01,"VIC",6427
2020-04-01,"VIC",6072
2020-05-01,"VIC",6251
2020-06-01,"VIC",6015
2020-07-01,"VIC",6178
2020-08-01,"VIC",6272
2020-09-01,"VIC",6171
2020-10-01,"VIC",6407
2020-11-01,"VIC",5717
2020-12-01,"VIC",5813
2021-01-01,"VIC",6282
2021-02-01,"VIC",6573
2021-03-01,"VIC",7082
2021-04-01,"VIC",6429
2021-05-01,"VIC",6701
2021-06-01,"VIC",6311
2021-07-01,"VIC",6513
2021-08-01,"VIC",6213
2021-09-01,"VIC",6281
2021-10-01,"VIC",6483
2021-11-01,"VIC",5952
2021-12-01,"VIC",6289
1975-01-01,"WA",1705
1975-02-01,"WA",1711
1975-03-01,"WA",1835
1975-04-01,"WA",1679
1975-05-01,"WA",1721
1975-06-01,"WA",1651
1975-07-01,"WA",1773
1975-08-01,"WA",1657
1975-09-01,"WA",1752
1975-10-01,"WA",1698
1975-11-01,"WA",1584
1975-12-01,"WA",1726
1976-01-01,"WA",1679
1976-02-01,"WA",1675
1976-03-01,"WA",1742
1976-04-01,"WA",1764
1976-05-01,"WA",1786
1976-06-01,"WA",1752
1976-07-01,"WA",1826
1976-08-01,"WA",1746
1976-09-01,"WA",1717
1976-10-01,"WA",1695
1976-11-01,"WA",1591
1976-12-01,"WA",1675
1977-01-01,"WA",1670
1977-02-01,"WA",1608
1977-03-01,"WA",1723
1977-04-01,"WA",1645
1977-05-01,"WA",1813
1977-06-01,"WA",1734
1977-07-01,"WA",1801
1977-08-01,"WA",1777
1977-09-01,"WA",1752
1977-10-01,"WA",1756
1977-11-01,"WA",1589
1977-12-01,"WA",1671
1978-01-01,"WA",1751
1978-02-01,"WA",1637
1978-03-01,"WA",1814
1978-04-01,"WA",1757
1978-05-01,"WA",1942
1978-06-01,"WA",1801
1978-07-01,"WA",1721
1978-08-01,"WA",1757
1978-09-01,"WA",1645
1978-10-01,"WA",1611
1978-11-01,"WA",1575
1978-12-01,"WA",1645
1979-01-01,"WA",1778
1979-02-01,"WA",1650
1979-03-01,"WA",1920
1979-04-01,"WA",1829
1979-05-01,"WA",1805
1979-06-01,"WA",1689
1979-07-01,"WA",1720
1979-08-01,"WA",1754
1979-09-01,"WA",1666
1979-10-01,"WA",1768
1979-11-01,"WA",1600
1979-12-01,"WA",1608
1980-01-01,"WA",1656
1980-02-01,"WA",1686
1980-03-01,"WA",1777
1980-04-01,"WA",1723
1980-05-01,"WA",1813
1980-06-01,"WA",1772
1980-07-01,"WA",1801
1980-08-01,"WA",1726
1980-09-01,"WA",1714
1980-10-01,"WA",1695
1980-11-01,"WA",1598
1980-12-01,"WA",1783
1981-01-01,"WA",1802
1981-02-01,"WA",1668
1981-03-01,"WA",1879
1981-04-01,"WA",1864
1981-05-01,"WA",1862
1981-06-01,"WA",1717
1981-07-01,"WA",1955
1981-08-01,"WA",1983
1981-09-01,"WA",1901
1981-10-01,"WA",1902
1981-11-01,"WA",1751
1981-12-01,"WA",1836
1982-01-01,"WA",1726
1982-02-01,"WA",1725
1982-03-01,"WA",2009
1982-04-01,"WA",1861
1982-05-01,"WA",1915
1982-06-01,"WA",1851
1982-07-01,"WA",1887
1982-08-01,"WA",1920
1982-09-01,"WA",1917
1982-10-01,"WA",1876
1982-11-01,"WA",1709
1982-12-01,"WA",1878
1983-01-01,"WA",1880
1983-02-01,"WA",1730
1983-03-01,"WA",2068
1983-04-01,"WA",1954
1983-05-01,"WA",1996
1983-06-01,"WA",1879
1983-07-01,"WA",1956
1983-08-01,"WA",2003
1983-09-01,"WA",1985
1983-10-01,"WA",1880
1983-11-01,"WA",1776
1983-12-01,"WA",1862
1984-01-01,"WA",1853
1984-02-01,"WA",1954
1984-03-01,"WA",1940
1984-04-01,"WA",1937
1984-05-01,"WA",1952
1984-06-01,"WA",1861
1984-07-01,"WA",1981
1984-08-01,"WA",1962
1984-09-01,"WA",1868
1984-10-01,"WA",1868
1984-11-01,"WA",1865
1984-12-01,"WA",1813
1985-01-01,"WA",1964
1985-02-01,"WA",1747
1985-03-01,"WA",2018
1985-04-01,"WA",1953
1985-05-01,"WA",2111
1985-06-01,"WA",1885
1985-07-01,"WA",1984
1985-08-01,"WA",1997
1985-09-01,"WA",1948
1985-10-01,"WA",1984
1985-11-01,"WA",1808
1985-12-01,"WA",1861
1986-01-01,"WA",2004
1986-02-01,"WA",1914
1986-03-01,"WA",2143
1986-04-01,"WA",1957
1986-05-01,"WA",2044
1986-06-01,"WA",1841
1986-07-01,"WA",2040
1986-08-01,"WA",1993
1986-09-01,"WA",2095
1986-10-01,"WA",2071
1986-11-01,"WA",1826
1986-12-01,"WA",1938
1987-01-01,"WA",1950
1987-02-01,"WA",1923
1987-03-01,"WA",2179
1987-04-01,"WA",2065
1987-05-01,"WA",2100
1987-06-01,"WA",2026
1987-07-01,"WA",2178
1987-08-01,"WA",2051
1987-09-01,"WA",1981
1987-10-01,"WA",2080
1987-11-01,"WA",1744
1987-12-01,"WA",1851
1988-01-01,"WA",2013
1988-02-01,"WA",2017
1988-03-01,"WA",2236
1988-04-01,"WA",2084
1988-05-01,"WA",2049
1988-06-01,"WA",2140
1988-07-01,"WA",2125
1988-08-01,"WA",2061
1988-09-01,"WA",2155
1988-10-01,"WA",2137
1988-11-01,"WA",2014
1988-12-01,"WA",2003
1989-01-01,"WA",2068
1989-02-01,"WA",1926
1989-03-01,"WA",2212
1989-04-01,"WA",2077
1989-05-01,"WA",2171
1989-06-01,"WA",2225
1989-07-01,"WA",2128
1989-08-01,"WA",2209
1989-09-01,"WA",2211
1989-10-01,"WA",2121
1989-11-01,"WA",2017
1989-12-01,"WA",2073
1990-01-01,"WA",2046
1990-02-01,"WA",2069
1990-03-01,"WA",2277
1990-04-01,"WA",2217
1990-05-01,"WA",2235
1990-06-01,"WA",2153
1990-07-01,"WA",2248
1990-08-01,"WA",2221
1990-09-01,"WA",2142
1990-10-01,"WA",2238
1990-11-01,"WA",2074
1990-12-01,"WA",1934
1991-01-01,"WA",2165
1991-02-01,"WA",2010
1991-03-01,"WA",2133
1991-04-01,"WA",2193
1991-05-01,"WA",2176
1991-06-01,"WA",1997
1991-07-01,"WA",2083
1991-08-01,"WA",2114
1991-09-01,"WA",2077
1991-10-01,"WA",2064
1991-11-01,"WA",1922
1991-12-01,"WA",1965
1992-01-01,"WA",2018
1992-02-01,"WA",2070
1992-03-01,"WA",2233
1992-04-01,"WA",2135
1992-05-01,"WA",2229
1992-06-01,"WA",2129
1992-07-01,"WA",2122
1992-08-01,"WA",2095
1992-09-01,"WA",2240
1992-10-01,"WA",2159
1992-11-01,"WA",1852
1992-12-01,"WA",1920
1993-01-01,"WA",2089
1993-02-01,"WA",1920
1993-03-01,"WA",2158
1993-04-01,"WA",2136
1993-05-01,"WA",2072
1993-06-01,"WA",2173
1993-07-01,"WA",2146
1993-08-01,"WA",2022
1993-09-01,"WA",2307
1993-10-01,"WA",2136
1993-11-01,"WA",1970
1993-12-01,"WA",2042
1994-01-01,"WA",2115
1994-02-01,"WA",1925
1994-03-01,"WA",2273
1994-04-01,"WA",2060
1994-05-01,"WA",2219
1994-06-01,"WA",2056
1994-07-01,"WA",2150
1994-08-01,"WA",2128
1994-09-01,"WA",2252
1994-10-01,"WA",2034
1994-11-01,"WA",1933
1994-12-01,"WA",2083
1995-01-01,"WA",2101
1995-02-01,"WA",2046
1995-03-01,"WA",2322
1995-04-01,"WA",2090
1995-05-01,"WA",2201
1995-06-01,"WA",2125
1995-07-01,"WA",2147
1995-08-01,"WA",2147
1995-09-01,"WA",2199
1995-10-01,"WA",2087
1995-11-01,"WA",1952
1995-12-01,"WA",1831
1996-01-01,"WA",2027
1996-02-01,"WA",2118
1996-03-01,"WA",2145
1996-04-01,"WA",2147
1996-05-01,"WA",2176
1996-06-01,"WA",2130
1996-07-01,"WA",2151
1996-08-01,"WA",2175
1996-09-01,"WA",2163
1996-10-01,"WA",2177
1996-11-01,"WA",1936
1996-12-01,"WA",1967
1997-01-01,"WA",2216
1997-02-01,"WA",1989
1997-03-01,"WA",2195
1997-04-01,"WA",2041
1997-05-01,"WA",2072
1997-06-01,"WA",2049
1997-07-01,"WA",2151
1997-08-01,"WA",2104
1997-09-01,"WA",2182
1997-10-01,"WA",2161
1997-11-01,"WA",1904
1997-12-01,"WA",2026
1998-01-01,"WA",2061
1998-02-01,"WA",1982
1998-03-01,"WA",2195
1998-04-01,"WA",2173
1998-05-01,"WA",2190
1998-06-01,"WA",2127
1998-07-01,"WA",2134
1998-08-01,"WA",2130
1998-09-01,"WA",2190
1998-10-01,"WA",2261
1998-11-01,"WA",2034
1998-12-01,"WA",2022
1999-01-01,"WA",2153
1999-02-01,"WA",1984
1999-03-01,"WA",2210
1999-04-01,"WA",2173
1999-05-01,"WA",2259
1999-06-01,"WA",2148
1999-07-01,"WA",2174
1999-08-01,"WA",2046
1999-09-01,"WA",2132
1999-10-01,"WA",2123
1999-11-01,"WA",1985
1999-12-01,"WA",2091
2000-01-01,"WA",2122
2000-02-01,"WA",2008
2000-03-01,"WA",2222
2000-04-01,"WA",2075
2000-05-01,"WA",2057
2000-06-01,"WA",2039
2000-07-01,"WA",1964
2000-08-01,"WA",2196
2000-09-01,"WA",2236
2000-10-01,"WA",2109
2000-11-01,"WA",1960
2000-12-01,"WA",1906
2001-01-01,"WA",2145
2001-02-01,"WA",1939
2001-03-01,"WA",2167
2001-04-01,"WA",1999
2001-05-01,"WA",2132
2001-06-01,"WA",2006
2001-07-01,"WA",2097
2001-08-01,"WA",2113
2001-09-01,"WA",2169
2001-10-01,"WA",2137
2001-11-01,"WA",1972
2001-12-01,"WA",1892
2002-01-01,"WA",2144
2002-02-01,"WA",1985
2002-03-01,"WA",2093
2002-04-01,"WA",2066
2002-05-01,"WA",2109
2002-06-01,"WA",1965
2002-07-01,"WA",1972
2002-08-01,"WA",2000
2002-09-01,"WA",2076
2002-10-01,"WA",2145
2002-11-01,"WA",1949
2002-12-01,"WA",1965
2003-01-01,"WA",2058
2003-02-01,"WA",1895
2003-03-01,"WA",2055
2003-04-01,"WA",2030
2003-05-01,"WA",2166
2003-06-01,"WA",1969
2003-07-01,"WA",2059
2003-08-01,"WA",2033
2003-09-01,"WA",1983
2003-10-01,"WA",2170
2003-11-01,"WA",1752
2003-12-01,"WA",1869
2004-01-01,"WA",2144
2004-02-01,"WA",2117
2004-03-01,"WA",2271
2004-04-01,"WA",2137
2004-05-01,"WA",2184
2004-06-01,"WA",2013
2004-07-01,"WA",2227
2004-08-01,"WA",2031
2004-09-01,"WA",2160
2004-10-01,"WA",2026
2004-11-01,"WA",1996
2004-12-01,"WA",2045
2005-01-01,"WA",2192
2005-02-01,"WA",2077
2005-03-01,"WA",2368
2005-04-01,"WA",2245
2005-05-01,"WA",2275
2005-06-01,"WA",2187
2005-07-01,"WA",2136
2005-08-01,"WA",2348
2005-09-01,"WA",2358
2005-10-01,"WA",2326
2005-11-01,"WA",2107
2005-12-01,"WA",2154
2006-01-01,"WA",2379
2006-02-01,"WA",2164
2006-03-01,"WA",2450
2006-04-01,"WA",2348
2006-05-01,"WA",2351
2006-06-01,"WA",2258
2006-07-01,"WA",2370
2006-08-01,"WA",2488
2006-09-01,"WA",2555
2006-10-01,"WA",2413
2006-11-01,"WA",2342
2006-12-01,"WA",2238
2007-01-01,"WA",2517
2007-02-01,"WA",2359
2007-03-01,"WA",2612
2007-04-01,"WA",2360
2007-05-01,"WA",2538
2007-06-01,"WA",2488
2007-07-01,"WA",2525
2007-08-01,"WA",2525
2007-09-01,"WA",2441
2007-10-01,"WA",2513
2007-11-01,"WA",2419
2007-12-01,"WA",2477
2008-01-01,"WA",2686
2008-02-01,"WA",2542
2008-03-01,"WA",2544
2008-04-01,"WA",2510
2008-05-01,"WA",2610
2008-06-01,"WA",2483
2008-07-01,"WA",2521
2008-08-01,"WA",2551
2008-09-01,"WA",2589
2008-10-01,"WA",2599
2008-11-01,"WA",2235
2008-12-01,"WA",2495
2009-01-01,"WA",2491
2009-02-01,"WA",2475
2009-03-01,"WA",2699
2009-04-01,"WA",2672
2009-05-01,"WA",2564
2009-06-01,"WA",2547
2009-07-01,"WA",2578
2009-08-01,"WA",2482
2009-09-01,"WA",2741
2009-10-01,"WA",2660
2009-11-01,"WA",2474
2009-12-01,"WA",2572
2010-01-01,"WA",2618
2010-02-01,"WA",2411
2010-03-01,"WA",2923
2010-04-01,"WA",2559
2010-05-01,"WA",2660
2010-06-01,"WA",2602
2010-07-01,"WA",2576
2010-08-01,"WA",2585
2010-09-01,"WA",2618
2010-10-01,"WA",2569
2010-11-01,"WA",2421
2010-12-01,"WA",2442
2011-01-01,"WA",2640
2011-02-01,"WA",2525
2011-03-01,"WA",2935
2011-04-01,"WA",2641
2011-05-01,"WA",2751
2011-06-01,"WA",2731
2011-07-01,"WA",2581
2011-08-01,"WA",2624
2011-09-01,"WA",2792
2011-10-01,"WA",2564
2011-11-01,"WA",2617
2011-12-01,"WA",2492
2012-01-01,"WA",2746
2012-02-01,"WA",2677
2012-03-01,"WA",2946
2012-04-01,"WA",2680
2012-05-01,"WA",2911
2012-06-01,"WA",2781
2012-07-01,"WA",2772
2012-08-01,"WA",2826
2012-09-01,"WA",2726
2012-10-01,"WA",2928
2012-11-01,"WA",2787
2012-12-01,"WA",2752
2013-01-01,"WA",2937
2013-02-01,"WA",2764
2013-03-01,"WA",2934
2013-04-01,"WA",2824
2013-05-01,"WA",3000
2013-06-01,"WA",2730
2013-07-01,"WA",2849
2013-08-01,"WA",2788
2013-09-01,"WA",2883
2013-10-01,"WA",2920
2013-11-01,"WA",2653
2013-12-01,"WA",2774
2014-01-01,"WA",2910
2014-02-01,"WA",2809
2014-03-01,"WA",3032
2014-04-01,"WA",2982
2014-05-01,"WA",2989
2014-06-01,"WA",2847
2014-07-01,"WA",2849
2014-08-01,"WA",2827
2014-09-01,"WA",3031
2014-10-01,"WA",2978
2014-11-01,"WA",2713
2014-12-01,"WA",2870
2015-01-01,"WA",2960
2015-02-01,"WA",2792
2015-03-01,"WA",2945
2015-04-01,"WA",2867
2015-05-01,"WA",2874
2015-06-01,"WA",2755
2015-07-01,"WA",2947
2015-08-01,"WA",2879
2015-09-01,"WA",3040
2015-10-01,"WA",2952
2015-11-01,"WA",2778
2015-12-01,"WA",2842
2016-01-01,"WA",2944
2016-02-01,"WA",3013
2016-03-01,"WA",3138
2016-04-01,"WA",3002
2016-05-01,"WA",2988
2016-06-01,"WA",2985
2016-07-01,"WA",2868
2016-08-01,"WA",2925
2016-09-01,"WA",3026
2016-10-01,"WA",2957
2016-11-01,"WA",2794
2016-12-01,"WA",2803
2017-01-01,"WA",2824
2017-02-01,"WA",2704
2017-03-01,"WA",3106
2017-04-01,"WA",2742
2017-05-01,"WA",2897
2017-06-01,"WA",2941
2017-07-01,"WA",2758
2017-08-01,"WA",2843
2017-09-01,"WA",2818
2017-10-01,"WA",2836
2017-11-01,"WA",2760
2017-12-01,"WA",2766
2018-01-01,"WA",2878
2018-02-01,"WA",2635
2018-03-01,"WA",2872
2018-04-01,"WA",2747
2018-05-01,"WA",2842
2018-06-01,"WA",2634
2018-07-01,"WA",2736
2018-08-01,"WA",2752
2018-09-01,"WA",2723
2018-10-01,"WA",2817
2018-11-01,"WA",2715
2018-12-01,"WA",2566
2019-01-01,"WA",2763
2019-02-01,"WA",2551
2019-03-01,"WA",2818
2019-04-01,"WA",2699
2019-05-01,"WA",2839
2019-06-01,"WA",2726
2019-07-01,"WA",2794
2019-08-01,"WA",2658
2019-09-01,"WA",2726
2019-10-01,"WA",2906
2019-11-01,"WA",2637
2019-12-01,"WA",2569
2020-01-01,"WA",2746
2020-02-01,"WA",2573
2020-03-01,"WA",2686
2020-04-01,"WA",2590
2020-05-01,"WA",2694
2020-06-01,"WA",2622
2020-07-01,"WA",2663
2020-08-01,"WA",2586
2020-09-01,"WA",2630
2020-10-01,"WA",2624
2020-11-01,"WA",2531
2020-12-01,"WA",2503
2021-01-01,"WA",2782
2021-02-01,"WA",2784
2021-03-01,"WA",3059
2021-04-01,"WA",2874
2021-05-01,"WA",2859
2021-06-01,"WA",2811
2021-07-01,"WA",2727
2021-08-01,"WA",2678
2021-09-01,"WA",2834
2021-10-01,"WA",2837
2021-11-01,"WA",2678
2021-12-01,"WA",2719
