"fecha","Type","Count"
1995-05-01,"Arson",231
1995-06-01,"Arson",229
1995-07-01,"Arson",280
1995-08-01,"Arson",304
1995-09-01,"Arson",273
1995-10-01,"Arson",329
1995-11-01,"Arson",269
1995-12-01,"Arson",332
1996-01-01,"Arson",316
1996-02-01,"Arson",345
1996-03-01,"Arson",323
1996-04-01,"Arson",318
1996-05-01,"Arson",333
1996-06-01,"Arson",386
1996-07-01,"Arson",378
1996-08-01,"Arson",464
1996-09-01,"Arson",407
1996-10-01,"Arson",440
1996-11-01,"Arson",409
1996-12-01,"Arson",356
1997-01-01,"Arson",394
1997-02-01,"Arson",386
1997-03-01,"Arson",424
1997-04-01,"Arson",357
1997-05-01,"Arson",350
1997-06-01,"Arson",361
1997-07-01,"Arson",386
1997-08-01,"Arson",383
1997-09-01,"Arson",382
1997-10-01,"Arson",481
1997-11-01,"Arson",443
1997-12-01,"Arson",436
1998-01-01,"Arson",370
1998-02-01,"Arson",385
1998-03-01,"Arson",417
1998-04-01,"Arson",330
1998-05-01,"Arson",389
1998-06-01,"Arson",389
1998-07-01,"Arson",439
1998-08-01,"Arson",426
1998-09-01,"Arson",343
1998-10-01,"Arson",474
1998-11-01,"Arson",375
1998-12-01,"Arson",368
1999-01-01,"Arson",394
1999-02-01,"Arson",344
1999-03-01,"Arson",390
1999-04-01,"Arson",385
1999-05-01,"Arson",455
1999-06-01,"Arson",401
1999-07-01,"Arson",416
1999-08-01,"Arson",471
1999-09-01,"Arson",451
1999-10-01,"Arson",441
1999-11-01,"Arson",422
1999-12-01,"Arson",400
2000-01-01,"Arson",511
2000-02-01,"Arson",423
2000-03-01,"Arson",383
2000-04-01,"Arson",440
2000-05-01,"Arson",463
2000-06-01,"Arson",487
2000-07-01,"Arson",585
2000-08-01,"Arson",592
2000-09-01,"Arson",652
2000-10-01,"Arson",614
2000-11-01,"Arson",519
2000-12-01,"Arson",508
2001-01-01,"Arson",598
2001-02-01,"Arson",452
2001-03-01,"Arson",535
2001-04-01,"Arson",529
2001-05-01,"Arson",592
2001-06-01,"Arson",664
2001-07-01,"Arson",739
2001-08-01,"Arson",685
2001-09-01,"Arson",626
2001-10-01,"Arson",780
2001-11-01,"Arson",626
2001-12-01,"Arson",601
2002-01-01,"Arson",672
2002-02-01,"Arson",432
2002-03-01,"Arson",529
2002-04-01,"Arson",513
2002-05-01,"Arson",505
2002-06-01,"Arson",493
2002-07-01,"Arson",647
2002-08-01,"Arson",614
2002-09-01,"Arson",644
2002-10-01,"Arson",698
2002-11-01,"Arson",597
2002-12-01,"Arson",499
2003-01-01,"Arson",510
2003-02-01,"Arson",391
2003-03-01,"Arson",444
2003-04-01,"Arson",397
2003-05-01,"Arson",432
2003-06-01,"Arson",439
2003-07-01,"Arson",507
2003-08-01,"Arson",424
2003-09-01,"Arson",551
2003-10-01,"Arson",465
2003-11-01,"Arson",500
2003-12-01,"Arson",398
2004-01-01,"Arson",503
2004-02-01,"Arson",484
2004-03-01,"Arson",528
2004-04-01,"Arson",458
2004-05-01,"Arson",568
2004-06-01,"Arson",520
2004-07-01,"Arson",577
2004-08-01,"Arson",566
2004-09-01,"Arson",566
2004-10-01,"Arson",488
2004-11-01,"Arson",486
2004-12-01,"Arson",487
2005-01-01,"Arson",573
2005-02-01,"Arson",455
2005-03-01,"Arson",526
2005-04-01,"Arson",503
2005-05-01,"Arson",525
2005-06-01,"Arson",483
2005-07-01,"Arson",554
2005-08-01,"Arson",559
2005-09-01,"Arson",516
2005-10-01,"Arson",614
2005-11-01,"Arson",589
2005-12-01,"Arson",627
2006-01-01,"Arson",559
2006-02-01,"Arson",520
2006-03-01,"Arson",551
2006-04-01,"Arson",619
2006-05-01,"Arson",667
2006-06-01,"Arson",561
2006-07-01,"Arson",701
2006-08-01,"Arson",744
2006-09-01,"Arson",695
2006-10-01,"Arson",829
2006-11-01,"Arson",698
2006-12-01,"Arson",650
2007-01-01,"Arson",713
2007-02-01,"Arson",548
2007-03-01,"Arson",545
2007-04-01,"Arson",559
2007-05-01,"Arson",541
2007-06-01,"Arson",513
2007-07-01,"Arson",644
2007-08-01,"Arson",597
2007-09-01,"Arson",621
2007-10-01,"Arson",711
2007-11-01,"Arson",541
2007-12-01,"Arson",577
2008-01-01,"Arson",608
2008-02-01,"Arson",514
2008-03-01,"Arson",626
2008-04-01,"Arson",592
2008-05-01,"Arson",632
2008-06-01,"Arson",619
2008-07-01,"Arson",674
2008-08-01,"Arson",609
2008-09-01,"Arson",633
2008-10-01,"Arson",610
2008-11-01,"Arson",629
2008-12-01,"Arson",553
2009-01-01,"Arson",739
2009-02-01,"Arson",569
2009-03-01,"Arson",528
2009-04-01,"Arson",538
2009-05-01,"Arson",591
2009-06-01,"Arson",524
2009-07-01,"Arson",539
2009-08-01,"Arson",646
2009-09-01,"Arson",649
2009-10-01,"Arson",645
2009-11-01,"Arson",642
2009-12-01,"Arson",634
2010-01-01,"Arson",602
2010-02-01,"Arson",433
2010-03-01,"Arson",488
2010-04-01,"Arson",495
2010-05-01,"Arson",493
2010-06-01,"Arson",465
2010-07-01,"Arson",472
2010-08-01,"Arson",503
2010-09-01,"Arson",509
2010-10-01,"Arson",490
2010-11-01,"Arson",427
2010-12-01,"Arson",492
2011-01-01,"Arson",533
2011-02-01,"Arson",494
2011-03-01,"Arson",480
2011-04-01,"Arson",488
2011-05-01,"Arson",481
2011-06-01,"Arson",486
2011-07-01,"Arson",482
2011-08-01,"Arson",486
2011-09-01,"Arson",571
2011-10-01,"Arson",504
2011-11-01,"Arson",536
2011-12-01,"Arson",590
2012-01-01,"Arson",607
2012-02-01,"Arson",441
2012-03-01,"Arson",548
2012-04-01,"Arson",587
2012-05-01,"Arson",624
2012-06-01,"Arson",499
2012-07-01,"Arson",523
2012-08-01,"Arson",665
2012-09-01,"Arson",738
2012-10-01,"Arson",665
2012-11-01,"Arson",580
2012-12-01,"Arson",579
2013-01-01,"Arson",756
2013-02-01,"Arson",383
2013-03-01,"Arson",522
2013-04-01,"Arson",481
2013-05-01,"Arson",558
2013-06-01,"Arson",541
2013-07-01,"Arson",567
2013-08-01,"Arson",691
2013-09-01,"Arson",717
2013-10-01,"Arson",725
2013-11-01,"Arson",444
2013-12-01,"Arson",475
2014-01-01,"Arson",570
2014-02-01,"Arson",417
2014-03-01,"Arson",457
2014-04-01,"Arson",401
2014-05-01,"Arson",422
2014-06-01,"Arson",398
2014-07-01,"Arson",493
2014-08-01,"Arson",509
2014-09-01,"Arson",492
2014-10-01,"Arson",481
2014-11-01,"Arson",535
2014-12-01,"Arson",456
2015-01-01,"Arson",426
2015-02-01,"Arson",349
2015-03-01,"Arson",472
2015-04-01,"Arson",342
2015-05-01,"Arson",350
2015-06-01,"Arson",374
2015-07-01,"Arson",394
2015-08-01,"Arson",493
2015-09-01,"Arson",461
2015-10-01,"Arson",516
2015-11-01,"Arson",404
2015-12-01,"Arson",452
2016-01-01,"Arson",450
2016-02-01,"Arson",410
2016-03-01,"Arson",454
2016-04-01,"Arson",478
2016-05-01,"Arson",472
2016-06-01,"Arson",375
2016-07-01,"Arson",475
2016-08-01,"Arson",447
2016-09-01,"Arson",424
2016-10-01,"Arson",530
2016-11-01,"Arson",522
2016-12-01,"Arson",562
2017-01-01,"Arson",538
2017-02-01,"Arson",455
2017-03-01,"Arson",405
2017-04-01,"Arson",446
2017-05-01,"Arson",409
2017-06-01,"Arson",425
2017-07-01,"Arson",494
2017-08-01,"Arson",522
2017-09-01,"Arson",676
2017-10-01,"Arson",631
2017-11-01,"Arson",447
2017-12-01,"Arson",447
2018-01-01,"Arson",563
2018-02-01,"Arson",397
2018-03-01,"Arson",463
2018-04-01,"Arson",395
2018-05-01,"Arson",423
2018-06-01,"Arson",365
2018-07-01,"Arson",508
2018-08-01,"Arson",551
2018-09-01,"Arson",506
2018-10-01,"Arson",427
2018-11-01,"Arson",389
2018-12-01,"Arson",379
2019-01-01,"Arson",430
2019-02-01,"Arson",355
2019-03-01,"Arson",397
2019-04-01,"Arson",396
2019-05-01,"Arson",369
2019-06-01,"Arson",381
2019-07-01,"Arson",439
2019-08-01,"Arson",522
2019-09-01,"Arson",491
2019-10-01,"Arson",449
2019-11-01,"Arson",504
2019-12-01,"Arson",481
2020-01-01,"Arson",331
2020-02-01,"Arson",268
2020-03-01,"Arson",343
2020-04-01,"Arson",297
2020-05-01,"Arson",316
2020-06-01,"Arson",324
2020-07-01,"Arson",342
2020-08-01,"Arson",354
2020-09-01,"Arson",341
2020-10-01,"Arson",340
2020-11-01,"Arson",371
2020-12-01,"Arson",312
2021-01-01,"Arson",353
2021-02-01,"Arson",312
2021-03-01,"Arson",289
2021-04-01,"Arson",305
2021-05-01,"Arson",354
2021-06-01,"Arson",304
2021-07-01,"Arson",322
2021-08-01,"Arson",381
2021-09-01,"Arson",286
2021-10-01,"Arson",299
2021-11-01,"Arson",288
2021-12-01,"Arson",290
2022-01-01,"Arson",264
2022-02-01,"Arson",239
2022-03-01,"Arson",297
2022-04-01,"Arson",300
2022-05-01,"Arson",227
2022-06-01,"Arson",267
2022-07-01,"Arson",285
2022-08-01,"Arson",288
2022-09-01,"Arson",251
2022-10-01,"Arson",280
2022-11-01,"Arson",297
2022-12-01,"Arson",359
2023-01-01,"Arson",348
2023-02-01,"Arson",352
2023-03-01,"Arson",376
2023-04-01,"Arson",273
2023-05-01,"Arson",296
2023-06-01,"Arson",384
2023-07-01,"Arson",445
2023-08-01,"Arson",408
2023-09-01,"Arson",545
2023-10-01,"Arson",481
2023-11-01,"Arson",305
2023-12-01,"Arson",360
1995-01-01,"Assault",3222
1995-02-01,"Assault",3045
1995-03-01,"Assault",3187
1995-04-01,"Assault",2973
1995-05-01,"Assault",2860
1995-06-01,"Assault",2890
1995-07-01,"Assault",2929
1995-08-01,"Assault",3182
1995-09-01,"Assault",3256
1995-10-01,"Assault",3583
1995-11-01,"Assault",3541
1995-12-01,"Assault",4086
1996-01-01,"Assault",3911
1996-02-01,"Assault",3622
1996-03-01,"Assault",4140
1996-04-01,"Assault",3480
1996-05-01,"Assault",3700
1996-06-01,"Assault",3951
1996-07-01,"Assault",3555
1996-08-01,"Assault",3949
1996-09-01,"Assault",4152
1996-10-01,"Assault",4269
1996-11-01,"Assault",4435
1996-12-01,"Assault",5049
1997-01-01,"Assault",4531
1997-02-01,"Assault",4432
1997-03-01,"Assault",4959
1997-04-01,"Assault",4040
1997-05-01,"Assault",3926
1997-06-01,"Assault",3878
1997-07-01,"Assault",3877
1997-08-01,"Assault",4319
1997-09-01,"Assault",4267
1997-10-01,"Assault",4649
1997-11-01,"Assault",5031
1997-12-01,"Assault",5585
1998-01-01,"Assault",5291
1998-02-01,"Assault",4719
1998-03-01,"Assault",5155
1998-04-01,"Assault",4294
1998-05-01,"Assault",4524
1998-06-01,"Assault",4192
1998-07-01,"Assault",4447
1998-08-01,"Assault",4697
1998-09-01,"Assault",4730
1998-10-01,"Assault",4992
1998-11-01,"Assault",5118
1998-12-01,"Assault",5529
1999-01-01,"Assault",5649
1999-02-01,"Assault",4960
1999-03-01,"Assault",5140
1999-04-01,"Assault",4366
1999-05-01,"Assault",4554
1999-06-01,"Assault",4085
1999-07-01,"Assault",4306
1999-08-01,"Assault",4588
1999-09-01,"Assault",4691
1999-10-01,"Assault",4902
1999-11-01,"Assault",4879
1999-12-01,"Assault",5366
2000-01-01,"Assault",5530
2000-02-01,"Assault",5043
2000-03-01,"Assault",5534
2000-04-01,"Assault",4906
2000-05-01,"Assault",4598
2000-06-01,"Assault",4691
2000-07-01,"Assault",4836
2000-08-01,"Assault",4910
2000-09-01,"Assault",4836
2000-10-01,"Assault",5203
2000-11-01,"Assault",5352
2000-12-01,"Assault",6088
2001-01-01,"Assault",6172
2001-02-01,"Assault",5799
2001-03-01,"Assault",5910
2001-04-01,"Assault",5150
2001-05-01,"Assault",4989
2001-06-01,"Assault",5292
2001-07-01,"Assault",4956
2001-08-01,"Assault",5285
2001-09-01,"Assault",5695
2001-10-01,"Assault",6031
2001-11-01,"Assault",5919
2001-12-01,"Assault",6550
2002-01-01,"Assault",6480
2002-02-01,"Assault",5689
2002-03-01,"Assault",6271
2002-04-01,"Assault",5421
2002-05-01,"Assault",5451
2002-06-01,"Assault",5271
2002-07-01,"Assault",5200
2002-08-01,"Assault",5597
2002-09-01,"Assault",5856
2002-10-01,"Assault",6155
2002-11-01,"Assault",6553
2002-12-01,"Assault",6802
2003-01-01,"Assault",6741
2003-02-01,"Assault",6366
2003-03-01,"Assault",6692
2003-04-01,"Assault",5435
2003-05-01,"Assault",5615
2003-06-01,"Assault",5580
2003-07-01,"Assault",5164
2003-08-01,"Assault",5302
2003-09-01,"Assault",5703
2003-10-01,"Assault",5668
2003-11-01,"Assault",5985
2003-12-01,"Assault",6541
2004-01-01,"Assault",6177
2004-02-01,"Assault",5994
2004-03-01,"Assault",6023
2004-04-01,"Assault",5191
2004-05-01,"Assault",5191
2004-06-01,"Assault",5132
2004-07-01,"Assault",5238
2004-08-01,"Assault",5448
2004-09-01,"Assault",5329
2004-10-01,"Assault",5899
2004-11-01,"Assault",5965
2004-12-01,"Assault",6449
2005-01-01,"Assault",6449
2005-02-01,"Assault",5718
2005-03-01,"Assault",6249
2005-04-01,"Assault",5515
2005-05-01,"Assault",5393
2005-06-01,"Assault",5157
2005-07-01,"Assault",5423
2005-08-01,"Assault",5319
2005-09-01,"Assault",5414
2005-10-01,"Assault",5918
2005-11-01,"Assault",6104
2005-12-01,"Assault",6709
2006-01-01,"Assault",6410
2006-02-01,"Assault",6124
2006-03-01,"Assault",6452
2006-04-01,"Assault",5442
2006-05-01,"Assault",5232
2006-06-01,"Assault",5096
2006-07-01,"Assault",5386
2006-08-01,"Assault",5445
2006-09-01,"Assault",5618
2006-10-01,"Assault",5945
2006-11-01,"Assault",6125
2006-12-01,"Assault",6723
2007-01-01,"Assault",6403
2007-02-01,"Assault",6003
2007-03-01,"Assault",6915
2007-04-01,"Assault",5849
2007-05-01,"Assault",5811
2007-06-01,"Assault",5161
2007-07-01,"Assault",5333
2007-08-01,"Assault",5652
2007-09-01,"Assault",5780
2007-10-01,"Assault",5788
2007-11-01,"Assault",6082
2007-12-01,"Assault",6596
2008-01-01,"Assault",6478
2008-02-01,"Assault",6042
2008-03-01,"Assault",6575
2008-04-01,"Assault",5220
2008-05-01,"Assault",5886
2008-06-01,"Assault",5411
2008-07-01,"Assault",5254
2008-08-01,"Assault",5725
2008-09-01,"Assault",5730
2008-10-01,"Assault",6187
2008-11-01,"Assault",6412
2008-12-01,"Assault",6317
2009-01-01,"Assault",6602
2009-02-01,"Assault",5878
2009-03-01,"Assault",6355
2009-04-01,"Assault",5478
2009-05-01,"Assault",5480
2009-06-01,"Assault",5073
2009-07-01,"Assault",5007
2009-08-01,"Assault",5669
2009-09-01,"Assault",5488
2009-10-01,"Assault",5847
2009-11-01,"Assault",6231
2009-12-01,"Assault",6514
2010-01-01,"Assault",6672
2010-02-01,"Assault",5807
2010-03-01,"Assault",6226
2010-04-01,"Assault",5209
2010-05-01,"Assault",5304
2010-06-01,"Assault",5143
2010-07-01,"Assault",5055
2010-08-01,"Assault",5458
2010-09-01,"Assault",5494
2010-10-01,"Assault",5764
2010-11-01,"Assault",5816
2010-12-01,"Assault",6435
2011-01-01,"Assault",6541
2011-02-01,"Assault",5756
2011-03-01,"Assault",6168
2011-04-01,"Assault",5375
2011-05-01,"Assault",5165
2011-06-01,"Assault",5204
2011-07-01,"Assault",5143
2011-08-01,"Assault",5237
2011-09-01,"Assault",5232
2011-10-01,"Assault",5650
2011-11-01,"Assault",5476
2011-12-01,"Assault",5814
2012-01-01,"Assault",6006
2012-02-01,"Assault",5511
2012-03-01,"Assault",5693
2012-04-01,"Assault",5379
2012-05-01,"Assault",5064
2012-06-01,"Assault",4727
2012-07-01,"Assault",4984
2012-08-01,"Assault",5252
2012-09-01,"Assault",5339
2012-10-01,"Assault",5425
2012-11-01,"Assault",5666
2012-12-01,"Assault",6304
2013-01-01,"Assault",6002
2013-02-01,"Assault",5211
2013-03-01,"Assault",6041
2013-04-01,"Assault",4970
2013-05-01,"Assault",5090
2013-06-01,"Assault",5014
2013-07-01,"Assault",4810
2013-08-01,"Assault",5204
2013-09-01,"Assault",5264
2013-10-01,"Assault",5509
2013-11-01,"Assault",5564
2013-12-01,"Assault",6471
2014-01-01,"Assault",6029
2014-02-01,"Assault",5169
2014-03-01,"Assault",5902
2014-04-01,"Assault",4969
2014-05-01,"Assault",5109
2014-06-01,"Assault",4594
2014-07-01,"Assault",4600
2014-08-01,"Assault",4875
2014-09-01,"Assault",5011
2014-10-01,"Assault",5525
2014-11-01,"Assault",5772
2014-12-01,"Assault",5919
2015-01-01,"Assault",5803
2015-02-01,"Assault",5247
2015-03-01,"Assault",5564
2015-04-01,"Assault",4783
2015-05-01,"Assault",5007
2015-06-01,"Assault",4645
2015-07-01,"Assault",4568
2015-08-01,"Assault",4953
2015-09-01,"Assault",4748
2015-10-01,"Assault",5467
2015-11-01,"Assault",5797
2015-12-01,"Assault",5864
2016-01-01,"Assault",5717
2016-02-01,"Assault",5506
2016-03-01,"Assault",5806
2016-04-01,"Assault",5138
2016-05-01,"Assault",4991
2016-06-01,"Assault",4580
2016-07-01,"Assault",4740
2016-08-01,"Assault",4719
2016-09-01,"Assault",4980
2016-10-01,"Assault",5356
2016-11-01,"Assault",5583
2016-12-01,"Assault",6109
2017-01-01,"Assault",6009
2017-02-01,"Assault",5339
2017-03-01,"Assault",5657
2017-04-01,"Assault",5026
2017-05-01,"Assault",4938
2017-06-01,"Assault",4706
2017-07-01,"Assault",4523
2017-08-01,"Assault",4700
