"fecha","Region","Age","Rate"
2005-01-01,"South Australia","16",8.1
2006-01-01,"South Australia","16",8
2007-01-01,"South Australia","16",7.5
2008-01-01,"South Australia","16",7.5
2009-01-01,"South Australia","16",7.8
2010-01-01,"South Australia","16",5.8
2011-01-01,"South Australia","16",6.1
2012-01-01,"South Australia","16",6.7
2013-01-01,"South Australia","16",4.7
2014-01-01,"South Australia","16",4.6
2015-01-01,"South Australia","16",2.8
2016-01-01,"South Australia","16",4.4
2017-01-01,"South Australia","16",2.9
2018-01-01,"South Australia","16",2.4
2019-01-01,"South Australia","16",2.8
2020-01-01,"South Australia","16",1.9
2021-01-01,"South Australia","16",2.3
2022-01-01,"South Australia","16",2.2
1975-01-01,"Tasmania","16",25
1976-01-01,"Tasmania","16",22.1
1977-01-01,"Tasmania","16",24.5
1978-01-01,"Tasmania","16",19.7
1979-01-01,"Tasmania","16",22.1
1980-01-01,"Tasmania","16",18
1981-01-01,"Tasmania","16",16.6
1982-01-01,"Tasmania","16",16.2
1983-01-01,"Tasmania","16",15.8
1984-01-01,"Tasmania","16",17.3
1985-01-01,"Tasmania","16",12.9
1986-01-01,"Tasmania","16",11
1987-01-01,"Tasmania","16",12.2
1988-01-01,"Tasmania","16",10.3
1989-01-01,"Tasmania","16",12.1
1990-01-01,"Tasmania","16",11.9
1991-01-01,"Tasmania","16",10.3
1992-01-01,"Tasmania","16",11.2
1993-01-01,"Tasmania","16",11.3
1994-01-01,"Tasmania","16",10.3
1995-01-01,"Tasmania","16",10
1996-01-01,"Tasmania","16",9.6
1997-01-01,"Tasmania","16",14.3
1998-01-01,"Tasmania","16",9.5
1999-01-01,"Tasmania","16",10.2
2000-01-01,"Tasmania","16",13.1
2001-01-01,"Tasmania","16",13
2002-01-01,"Tasmania","16",14.7
2003-01-01,"Tasmania","16",12.4
2004-01-01,"Tasmania","16",9.8
2005-01-01,"Tasmania","16",8.6
2006-01-01,"Tasmania","16",10.9
2007-01-01,"Tasmania","16",10.8
2008-01-01,"Tasmania","16",11.1
2009-01-01,"Tasmania","16",10.6
2010-01-01,"Tasmania","16",12.6
2011-01-01,"Tasmania","16",8
2012-01-01,"Tasmania","16",11.1
2013-01-01,"Tasmania","16",8.4
2014-01-01,"Tasmania","16",6.9
2015-01-01,"Tasmania","16",8.5
2016-01-01,"Tasmania","16",6.2
2017-01-01,"Tasmania","16",2.9
2018-01-01,"Tasmania","16",4
2019-01-01,"Tasmania","16",3.7
2020-01-01,"Tasmania","16",3.7
2021-01-01,"Tasmania","16",0.3
2022-01-01,"Tasmania","16",1.9
1975-01-01,"Victoria","16",12.9
1976-01-01,"Victoria","16",10.9
1977-01-01,"Victoria","16",9.8
1978-01-01,"Victoria","16",8.8
1979-01-01,"Victoria","16",8.6
1980-01-01,"Victoria","16",7.3
1981-01-01,"Victoria","16",7.1
1982-01-01,"Victoria","16",7.2
1983-01-01,"Victoria","16",6.7
1984-01-01,"Victoria","16",5.9
1985-01-01,"Victoria","16",5.9
1986-01-01,"Victoria","16",5.3
1987-01-01,"Victoria","16",5.4
1988-01-01,"Victoria","16",5.5
1989-01-01,"Victoria","16",5.3
1990-01-01,"Victoria","16",5.3
1991-01-01,"Victoria","16",5.9
1992-01-01,"Victoria","16",5.1
1993-01-01,"Victoria","16",4.2
1994-01-01,"Victoria","16",5.7
1995-01-01,"Victoria","16",5.6
1996-01-01,"Victoria","16",5.7
1997-01-01,"Victoria","16",5.3
1998-01-01,"Victoria","16",5
1999-01-01,"Victoria","16",3.8
2000-01-01,"Victoria","16",4.2
2001-01-01,"Victoria","16",4.7
2002-01-01,"Victoria","16",3.8
2003-01-01,"Victoria","16",4.1
2004-01-01,"Victoria","16",3.9
2005-01-01,"Victoria","16",3.7
2006-01-01,"Victoria","16",3.2
2007-01-01,"Victoria","16",3.4
2008-01-01,"Victoria","16",4.1
2009-01-01,"Victoria","16",4.1
2010-01-01,"Victoria","16",3.2
2011-01-01,"Victoria","16",3.6
2012-01-01,"Victoria","16",4
2013-01-01,"Victoria","16",3.1
2014-01-01,"Victoria","16",3
2015-01-01,"Victoria","16",2.2
2016-01-01,"Victoria","16",1.9
2017-01-01,"Victoria","16",2.2
2018-01-01,"Victoria","16",2
2019-01-01,"Victoria","16",1.5
2020-01-01,"Victoria","16",0.7
2021-01-01,"Victoria","16",1
2022-01-01,"Victoria","16",1
1975-01-01,"Western Australia","16",21.9
1976-01-01,"Western Australia","16",20.3
1977-01-01,"Western Australia","16",15.5
1978-01-01,"Western Australia","16",15.2
1979-01-01,"Western Australia","16",14.4
1980-01-01,"Western Australia","16",15.7
1981-01-01,"Western Australia","16",14.9
1982-01-01,"Western Australia","16",13
1983-01-01,"Western Australia","16",13
1984-01-01,"Western Australia","16",12.3
1985-01-01,"Western Australia","16",11.9
1986-01-01,"Western Australia","16",12
1987-01-01,"Western Australia","16",8.7
1988-01-01,"Western Australia","16",11
1989-01-01,"Western Australia","16",10.7
1990-01-01,"Western Australia","16",10.7
1991-01-01,"Western Australia","16",11.9
1992-01-01,"Western Australia","16",13.3
1993-01-01,"Western Australia","16",11.8
1994-01-01,"Western Australia","16",11.6
1995-01-01,"Western Australia","16",12.8
1996-01-01,"Western Australia","16",10.5
1997-01-01,"Western Australia","16",9.2
1998-01-01,"Western Australia","16",10
1999-01-01,"Western Australia","16",10.6
2000-01-01,"Western Australia","16",8.7
2001-01-01,"Western Australia","16",9.2
2002-01-01,"Western Australia","16",8.6
2003-01-01,"Western Australia","16",9.9
2004-01-01,"Western Australia","16",9.2
2005-01-01,"Western Australia","16",9.9
2006-01-01,"Western Australia","16",8.7
2007-01-01,"Western Australia","16",9.6
2008-01-01,"Western Australia","16",11.7
2009-01-01,"Western Australia","16",8.2
2010-01-01,"Western Australia","16",8.3
2011-01-01,"Western Australia","16",8.6
2012-01-01,"Western Australia","16",7.5
2013-01-01,"Western Australia","16",7.5
2014-01-01,"Western Australia","16",6
2015-01-01,"Western Australia","16",7.2
2016-01-01,"Western Australia","16",6.2
2017-01-01,"Western Australia","16",5.7
2018-01-01,"Western Australia","16",3.9
2019-01-01,"Western Australia","16",3.9
2020-01-01,"Western Australia","16",3.6
2021-01-01,"Western Australia","16",3.3
2022-01-01,"Western Australia","16",2.4
1975-01-01,"Australia","17",37.5
1976-01-01,"Australia","17",32.3
1977-01-01,"Australia","17",30
1978-01-01,"Australia","17",27.2
1979-01-01,"Australia","17",26.4
1980-01-01,"Australia","17",24.5
1981-01-01,"Australia","17",25
1982-01-01,"Australia","17",25.4
1983-01-01,"Australia","17",24.3
1984-01-01,"Australia","17",21.8
1985-01-01,"Australia","17",21.1
1986-01-01,"Australia","17",20.4
1987-01-01,"Australia","17",19.4
1988-01-01,"Australia","17",18.5
1989-01-01,"Australia","17",18.9
1990-01-01,"Australia","17",20.5
1991-01-01,"Australia","17",19.9
1992-01-01,"Australia","17",19.3
1993-01-01,"Australia","17",19.3
1994-01-01,"Australia","17",18.7
1995-01-01,"Australia","17",18.9
1996-01-01,"Australia","17",19.8
1997-01-01,"Australia","17",18.2
1998-01-01,"Australia","17",18
1999-01-01,"Australia","17",17.1
2000-01-01,"Australia","17",16.3
2001-01-01,"Australia","17",15.9
2002-01-01,"Australia","17",15
2003-01-01,"Australia","17",14.3
2004-01-01,"Australia","17",14.6
2005-01-01,"Australia","17",15.2
2006-01-01,"Australia","17",14.2
2007-01-01,"Australia","17",15.1
2008-01-01,"Australia","17",15.5
2009-01-01,"Australia","17",16.2
2010-01-01,"Australia","17",13.9
2011-01-01,"Australia","17",13.7
2012-01-01,"Australia","17",14.3
2013-01-01,"Australia","17",12.8
2014-01-01,"Australia","17",9.5
2015-01-01,"Australia","17",9.7
2016-01-01,"Australia","17",8.3
2017-01-01,"Australia","17",7.7
2018-01-01,"Australia","17",6.8
2019-01-01,"Australia","17",6.4
2020-01-01,"Australia","17",5.8
2021-01-01,"Australia","17",5
2022-01-01,"Australia","17",5.1
1975-01-01,"Australian Capital Territory","17",17.5
1976-01-01,"Australian Capital Territory","17",20.8
1977-01-01,"Australian Capital Territory","17",17.3
1978-01-01,"Australian Capital Territory","17",17.9
1979-01-01,"Australian Capital Territory","17",15.5
1980-01-01,"Australian Capital Territory","17",12.5
1981-01-01,"Australian Capital Territory","17",14.3
1982-01-01,"Australian Capital Territory","17",11.3
1983-01-01,"Australian Capital Territory","17",16.5
1984-01-01,"Australian Capital Territory","17",9
1985-01-01,"Australian Capital Territory","17",9.2
1986-01-01,"Australian Capital Territory","17",13
1987-01-01,"Australian Capital Territory","17",10.5
1988-01-01,"Australian Capital Territory","17",10.5
1989-01-01,"Australian Capital Territory","17",12.8
1990-01-01,"Australian Capital Territory","17",13.4
1991-01-01,"Australian Capital Territory","17",14
1992-01-01,"Australian Capital Territory","17",11.9
1993-01-01,"Australian Capital Territory","17",15.8
1994-01-01,"Australian Capital Territory","17",13.1
1995-01-01,"Australian Capital Territory","17",12.6
1996-01-01,"Australian Capital Territory","17",14.5
1997-01-01,"Australian Capital Territory","17",15.5
1998-01-01,"Australian Capital Territory","17",12.1
1999-01-01,"Australian Capital Territory","17",10
2000-01-01,"Australian Capital Territory","17",12.7
2001-01-01,"Australian Capital Territory","17",6.9
2002-01-01,"Australian Capital Territory","17",10
2003-01-01,"Australian Capital Territory","17",7.6
2004-01-01,"Australian Capital Territory","17",7
2005-01-01,"Australian Capital Territory","17",7.9
2006-01-01,"Australian Capital Territory","17",6.5
2007-01-01,"Australian Capital Territory","17",8.4
2008-01-01,"Australian Capital Territory","17",6.2
2009-01-01,"Australian Capital Territory","17",9.5
2010-01-01,"Australian Capital Territory","17",7.6
2011-01-01,"Australian Capital Territory","17",6.8
2012-01-01,"Australian Capital Territory","17",8
2013-01-01,"Australian Capital Territory","17",6.6
2014-01-01,"Australian Capital Territory","17",4.2
2015-01-01,"Australian Capital Territory","17",3.3
2016-01-01,"Australian Capital Territory","17",3
2017-01-01,"Australian Capital Territory","17",4.7
2018-01-01,"Australian Capital Territory","17",2.5
2019-01-01,"Australian Capital Territory","17",3.6
2020-01-01,"Australian Capital Territory","17",3.3
2021-01-01,"Australian Capital Territory","17",2.5
2022-01-01,"Australian Capital Territory","17",1.3
1975-01-01,"New South Wales","17",41
1976-01-01,"New South Wales","17",32.5
1977-01-01,"New South Wales","17",29.3
1978-01-01,"New South Wales","17",26.5
1979-01-01,"New South Wales","17",26.1
1980-01-01,"New South Wales","17",25.4
1981-01-01,"New South Wales","17",24.9
1982-01-01,"New South Wales","17",25.9
1983-01-01,"New South Wales","17",24.4
1984-01-01,"New South Wales","17",21.3
1985-01-01,"New South Wales","17",20.9
1986-01-01,"New South Wales","17",20.7
1987-01-01,"New South Wales","17",19.9
1988-01-01,"New South Wales","17",19.5
1989-01-01,"New South Wales","17",19.7
1990-01-01,"New South Wales","17",21.1
1991-01-01,"New South Wales","17",20.2
1992-01-01,"New South Wales","17",19.4
1993-01-01,"New South Wales","17",18.7
1994-01-01,"New South Wales","17",18.7
1995-01-01,"New South Wales","17",19.1
1996-01-01,"New South Wales","17",20.4
1997-01-01,"New South Wales","17",18.2
1998-01-01,"New South Wales","17",18.2
1999-01-01,"New South Wales","17",17.8
2000-01-01,"New South Wales","17",15.9
2001-01-01,"New South Wales","17",14.8
2002-01-01,"New South Wales","17",14.5
2003-01-01,"New South Wales","17",12.4
2004-01-01,"New South Wales","17",12.8
2005-01-01,"New South Wales","17",12.9
2006-01-01,"New South Wales","17",12.4
2007-01-01,"New South Wales","17",13
2008-01-01,"New South Wales","17",13.2
2009-01-01,"New South Wales","17",14.3
2010-01-01,"New South Wales","17",13.2
2011-01-01,"New South Wales","17",13.2
2012-01-01,"New South Wales","17",13
2013-01-01,"New South Wales","17",11.5
2014-01-01,"New South Wales","17",7.8
2015-01-01,"New South Wales","17",9.1
2016-01-01,"New South Wales","17",7.8
2017-01-01,"New South Wales","17",6.8
2018-01-01,"New South Wales","17",6.3
2019-01-01,"New South Wales","17",6.3
2020-01-01,"New South Wales","17",5.7
2021-01-01,"New South Wales","17",4.5
2022-01-01,"New South Wales","17",5.8
1975-01-01,"Northern Territory","17",109
1976-01-01,"Northern Territory","17",135.4
1977-01-01,"Northern Territory","17",89.1
1978-01-01,"Northern Territory","17",82.2
1979-01-01,"Northern Territory","17",106.3
1980-01-01,"Northern Territory","17",76.9
1981-01-01,"Northern Territory","17",97
1982-01-01,"Northern Territory","17",84.1
1983-01-01,"Northern Territory","17",84.1
1984-01-01,"Northern Territory","17",77.5
1985-01-01,"Northern Territory","17",94.5
1986-01-01,"Northern Territory","17",82.7
1987-01-01,"Northern Territory","17",86.6
1988-01-01,"Northern Territory","17",74.3
1989-01-01,"Northern Territory","17",80.4
1990-01-01,"Northern Territory","17",87.3
1991-01-01,"Northern Territory","17",71.6
1992-01-01,"Northern Territory","17",84.7
1993-01-01,"Northern Territory","17",78.9
1994-01-01,"Northern Territory","17",73
1995-01-01,"Northern Territory","17",78.3
1996-01-01,"Northern Territory","17",73
1997-01-01,"Northern Territory","17",79.7
1998-01-01,"Northern Territory","17",68.3
1999-01-01,"Northern Territory","17",74.8
2000-01-01,"Northern Territory","17",73
2001-01-01,"Northern Territory","17",73.5
2002-01-01,"Northern Territory","17",60.6
2003-01-01,"Northern Territory","17",63.5
2004-01-01,"Northern Territory","17",52.2
2005-01-01,"Northern Territory","17",67.3
2006-01-01,"Northern Territory","17",67.2
2007-01-01,"Northern Territory","17",55.7
2008-01-01,"Northern Territory","17",46.5
2009-01-01,"Northern Territory","17",54.3
2010-01-01,"Northern Territory","17",41.5
2011-01-01,"Northern Territory","17",44.3
2012-01-01,"Northern Territory","17",45.7
2013-01-01,"Northern Territory","17",40.3
2014-01-01,"Northern Territory","17",36.9
2015-01-01,"Northern Territory","17",26.3
2016-01-01,"Northern Territory","17",31.8
2017-01-01,"Northern Territory","17",23.9
2018-01-01,"Northern Territory","17",38.4
2019-01-01,"Northern Territory","17",24.7
2020-01-01,"Northern Territory","17",17.4
2021-01-01,"Northern Territory","17",17.5
2022-01-01,"Northern Territory","17",33.3
1975-01-01,"Queensland","17",47.8
1976-01-01,"Queensland","17",38.6
1977-01-01,"Queensland","17",36.6
1978-01-01,"Queensland","17",35.7
1979-01-01,"Queensland","17",34.4
1980-01-01,"Queensland","17",31.4
1981-01-01,"Queensland","17",34.4
1982-01-01,"Queensland","17",34.8
1983-01-01,"Queensland","17",34.9
1984-01-01,"Queensland","17",29.8
1985-01-01,"Queensland","17",26.2
1986-01-01,"Queensland","17",27.5
1987-01-01,"Queensland","17",23.8
1988-01-01,"Queensland","17",22.5
1989-01-01,"Queensland","17",22.2
1990-01-01,"Queensland","17",25.4
1991-01-01,"Queensland","17",23.5
1992-01-01,"Queensland","17",24.3
1993-01-01,"Queensland","17",24.2
1994-01-01,"Queensland","17",23.1
1995-01-01,"Queensland","17",24.2
1996-01-01,"Queensland","17",26
1997-01-01,"Queensland","17",23.6
1998-01-01,"Queensland","17",23
1999-01-01,"Queensland","17",22.3
2000-01-01,"Queensland","17",21.3
2001-01-01,"Queensland","17",22.6
2002-01-01,"Queensland","17",19.6
2003-01-01,"Queensland","17",18.8
2004-01-01,"Queensland","17",21
2005-01-01,"Queensland","17",20.1
2006-01-01,"Queensland","17",18.7
2007-01-01,"Queensland","17",21
2008-01-01,"Queensland","17",23.2
2009-01-01,"Queensland","17",25
2010-01-01,"Queensland","17",21.7
2011-01-01,"Queensland","17",18.9
2012-01-01,"Queensland","17",19.6
2013-01-01,"Queensland","17",17.6
2014-01-01,"Queensland","17",13.4
2015-01-01,"Queensland","17",13.8
2016-01-01,"Queensland","17",11
2017-01-01,"Queensland","17",11.4
2018-01-01,"Queensland","17",10.3
2019-01-01,"Queensland","17",9.1
2020-01-01,"Queensland","17",8.2
2021-01-01,"Queensland","17",7.3
2022-01-01,"Queensland","17",6.6
1975-01-01,"South Australia","17",32.2
1976-01-01,"South Australia","17",29.1
1977-01-01,"South Australia","17",29.5
1978-01-01,"South Australia","17",26
1979-01-01,"South Australia","17",24.6
1980-01-01,"South Australia","17",22.8
1981-01-01,"South Australia","17",21.5
1982-01-01,"South Australia","17",23.5
1983-01-01,"South Australia","17",21
1984-01-01,"South Australia","17",21.9
1985-01-01,"South Australia","17",21.5
1986-01-01,"South Australia","17",23.3
1987-01-01,"South Australia","17",18.1
1988-01-01,"South Australia","17",17.4
1989-01-01,"South Australia","17",18.8
1990-01-01,"South Australia","17",20.9
1991-01-01,"South Australia","17",19.5
1992-01-01,"South Australia","17",15
1993-01-01,"South Australia","17",15.8
1994-01-01,"South Australia","17",14.7
1995-01-01,"South Australia","17",13.4
1996-01-01,"South Australia","17",17.3
1997-01-01,"South Australia","17",15.7
1998-01-01,"South Australia","17",14.1
1999-01-01,"South Australia","17",12.7
2000-01-01,"South Australia","17",13.2
2001-01-01,"South Australia","17",11.7
2002-01-01,"South Australia","17",13.1
2003-01-01,"South Australia","17",13.2
2004-01-01,"South Australia","17",13
2005-01-01,"South Australia","17",18
2006-01-01,"South Australia","17",15.1
2007-01-01,"South Australia","17",15.5
2008-01-01,"South Australia","17",14.4
2009-01-01,"South Australia","17",13
2010-01-01,"South Australia","17",13.6
2011-01-01,"South Australia","17",10.5
2012-01-01,"South Australia","17",12.4
2013-01-01,"South Australia","17",12.2
2014-01-01,"South Australia","17",9.7
2015-01-01,"South Australia","17",10
2016-01-01,"South Australia","17",5.9
2017-01-01,"South Australia","17",6.4
2018-01-01,"South Australia","17",6.4
2019-01-01,"South Australia","17",4.4
2020-01-01,"South Australia","17",4.9
2021-01-01,"South Australia","17",3.8
2022-01-01,"South Australia","17",3.2
1975-01-01,"Tasmania","17",52.7
1976-01-01,"Tasmania","17",44.3
1977-01-01,"Tasmania","17",42.6
1978-01-01,"Tasmania","17",43.6
1979-01-01,"Tasmania","17",41.5
1980-01-01,"Tasmania","17",40.1
1981-01-01,"Tasmania","17",32.8
1982-01-01,"Tasmania","17",32.4
1983-01-01,"Tasmania","17",27.3
1984-01-01,"Tasmania","17",28.3
1985-01-01,"Tasmania","17",34
1986-01-01,"Tasmania","17",23.6
1987-01-01,"Tasmania","17",22
1988-01-01,"Tasmania","17",20.8
1989-01-01,"Tasmania","17",23.9
1990-01-01,"Tasmania","17",24
1991-01-01,"Tasmania","17",25.5
1992-01-01,"Tasmania","17",32.2
1993-01-01,"Tasmania","17",28
1994-01-01,"Tasmania","17",27.3
1995-01-01,"Tasmania","17",20
1996-01-01,"Tasmania","17",27.6
1997-01-01,"Tasmania","17",26.1
1998-01-01,"Tasmania","17",28.2
1999-01-01,"Tasmania","17",26
2000-01-01,"Tasmania","17",24.4
2001-01-01,"Tasmania","17",32.3
2002-01-01,"Tasmania","17",27.5
2003-01-01,"Tasmania","17",28.8
2004-01-01,"Tasmania","17",20.9
2005-01-01,"Tasmania","17",30.9
2006-01-01,"Tasmania","17",24.3
2007-01-01,"Tasmania","17",25.2
2008-01-01,"Tasmania","17",26.4
2009-01-01,"Tasmania","17",25.8
2010-01-01,"Tasmania","17",14.6
2011-01-01,"Tasmania","17",26.3
2012-01-01,"Tasmania","17",18.3
2013-01-01,"Tasmania","17",21.9
2014-01-01,"Tasmania","17",17.3
2015-01-01,"Tasmania","17",13.4
2016-01-01,"Tasmania","17",13.9
2017-01-01,"Tasmania","17",11.7
2018-01-01,"Tasmania","17",5.2
2019-01-01,"Tasmania","17",7.4
2020-01-01,"Tasmania","17",9.2
