"fecha","Country","Purpose","Count"
2006-07-01,"China (excl SARs and Taiwan province)","Holiday",4081
2006-08-01,"China (excl SARs and Taiwan province)","Holiday",5755
2006-09-01,"China (excl SARs and Taiwan province)","Holiday",12205
2006-10-01,"China (excl SARs and Taiwan province)","Holiday",8919
2006-11-01,"China (excl SARs and Taiwan province)","Holiday",6216
2006-12-01,"China (excl SARs and Taiwan province)","Holiday",9418
2007-01-01,"China (excl SARs and Taiwan province)","Holiday",5092
2007-02-01,"China (excl SARs and Taiwan province)","Holiday",2684
2007-03-01,"China (excl SARs and Taiwan province)","Holiday",8699
2007-04-01,"China (excl SARs and Taiwan province)","Holiday",10525
2007-05-01,"China (excl SARs and Taiwan province)","Holiday",8840
2007-06-01,"China (excl SARs and Taiwan province)","Holiday",7403
2007-07-01,"China (excl SARs and Taiwan province)","Holiday",5260
2007-08-01,"China (excl SARs and Taiwan province)","Holiday",6938
2007-09-01,"China (excl SARs and Taiwan province)","Holiday",16095
2007-10-01,"China (excl SARs and Taiwan province)","Holiday",11957
2007-11-01,"China (excl SARs and Taiwan province)","Holiday",7169
2007-12-01,"China (excl SARs and Taiwan province)","Holiday",10103
2008-01-01,"China (excl SARs and Taiwan province)","Holiday",6087
2008-02-01,"China (excl SARs and Taiwan province)","Holiday",4447
2008-03-01,"China (excl SARs and Taiwan province)","Holiday",9155
2008-04-01,"China (excl SARs and Taiwan province)","Holiday",10546
2008-05-01,"China (excl SARs and Taiwan province)","Holiday",8591
2008-06-01,"China (excl SARs and Taiwan province)","Holiday",5458
2008-07-01,"China (excl SARs and Taiwan province)","Holiday",5875
2008-08-01,"China (excl SARs and Taiwan province)","Holiday",8494
2008-09-01,"China (excl SARs and Taiwan province)","Holiday",11117
2008-10-01,"China (excl SARs and Taiwan province)","Holiday",9316
2008-11-01,"China (excl SARs and Taiwan province)","Holiday",6693
2008-12-01,"China (excl SARs and Taiwan province)","Holiday",8495
2009-01-01,"China (excl SARs and Taiwan province)","Holiday",5929
2009-02-01,"China (excl SARs and Taiwan province)","Holiday",4012
2009-03-01,"China (excl SARs and Taiwan province)","Holiday",7126
2009-04-01,"China (excl SARs and Taiwan province)","Holiday",9709
2009-05-01,"China (excl SARs and Taiwan province)","Holiday",6899
2009-06-01,"China (excl SARs and Taiwan province)","Holiday",5505
2009-07-01,"China (excl SARs and Taiwan province)","Holiday",5300
2009-08-01,"China (excl SARs and Taiwan province)","Holiday",6937
2009-09-01,"China (excl SARs and Taiwan province)","Holiday",10832
2009-10-01,"China (excl SARs and Taiwan province)","Holiday",8454
2009-11-01,"China (excl SARs and Taiwan province)","Holiday",7186
2009-12-01,"China (excl SARs and Taiwan province)","Holiday",12419
2010-01-01,"China (excl SARs and Taiwan province)","Holiday",6119
2010-02-01,"China (excl SARs and Taiwan province)","Holiday",5512
2010-03-01,"China (excl SARs and Taiwan province)","Holiday",11440
2010-04-01,"China (excl SARs and Taiwan province)","Holiday",9855
2010-05-01,"China (excl SARs and Taiwan province)","Holiday",10223
2010-06-01,"China (excl SARs and Taiwan province)","Holiday",10484
2010-07-01,"China (excl SARs and Taiwan province)","Holiday",8126
2010-08-01,"China (excl SARs and Taiwan province)","Holiday",9735
2010-09-01,"China (excl SARs and Taiwan province)","Holiday",18751
2010-10-01,"China (excl SARs and Taiwan province)","Holiday",11467
2010-11-01,"China (excl SARs and Taiwan province)","Holiday",8537
2010-12-01,"China (excl SARs and Taiwan province)","Holiday",11529
2011-01-01,"China (excl SARs and Taiwan province)","Holiday",8953
2011-02-01,"China (excl SARs and Taiwan province)","Holiday",5499
2011-03-01,"China (excl SARs and Taiwan province)","Holiday",10133
2011-04-01,"China (excl SARs and Taiwan province)","Holiday",16395
2011-05-01,"China (excl SARs and Taiwan province)","Holiday",10393
2011-06-01,"China (excl SARs and Taiwan province)","Holiday",9514
2011-07-01,"China (excl SARs and Taiwan province)","Holiday",7663
2011-08-01,"China (excl SARs and Taiwan province)","Holiday",8171
2011-09-01,"China (excl SARs and Taiwan province)","Holiday",19349
2011-10-01,"China (excl SARs and Taiwan province)","Holiday",14018
2011-11-01,"China (excl SARs and Taiwan province)","Holiday",9776
2011-12-01,"China (excl SARs and Taiwan province)","Holiday",14288
2012-01-01,"China (excl SARs and Taiwan province)","Holiday",9964
2012-02-01,"China (excl SARs and Taiwan province)","Holiday",6920
2012-03-01,"China (excl SARs and Taiwan province)","Holiday",11711
2012-04-01,"China (excl SARs and Taiwan province)","Holiday",14746
2012-05-01,"China (excl SARs and Taiwan province)","Holiday",11225
2012-06-01,"China (excl SARs and Taiwan province)","Holiday",10315
2012-07-01,"China (excl SARs and Taiwan province)","Holiday",8683
2012-08-01,"China (excl SARs and Taiwan province)","Holiday",7510
2012-09-01,"China (excl SARs and Taiwan province)","Holiday",19799
2012-10-01,"China (excl SARs and Taiwan province)","Holiday",12005
2012-11-01,"China (excl SARs and Taiwan province)","Holiday",9273
2012-12-01,"China (excl SARs and Taiwan province)","Holiday",14173
2013-01-01,"China (excl SARs and Taiwan province)","Holiday",8608
2013-02-01,"China (excl SARs and Taiwan province)","Holiday",7498
2013-03-01,"China (excl SARs and Taiwan province)","Holiday",14808
2013-04-01,"China (excl SARs and Taiwan province)","Holiday",13675
2013-05-01,"China (excl SARs and Taiwan province)","Holiday",11188
2013-06-01,"China (excl SARs and Taiwan province)","Holiday",11256
2013-07-01,"China (excl SARs and Taiwan province)","Holiday",7692
2013-08-01,"China (excl SARs and Taiwan province)","Holiday",8439
2013-09-01,"China (excl SARs and Taiwan province)","Holiday",21489
2013-10-01,"China (excl SARs and Taiwan province)","Holiday",14421
2013-11-01,"China (excl SARs and Taiwan province)","Holiday",9182
2013-12-01,"China (excl SARs and Taiwan province)","Holiday",16116
2014-01-01,"China (excl SARs and Taiwan province)","Holiday",11051
2014-02-01,"China (excl SARs and Taiwan province)","Holiday",6606
2014-03-01,"China (excl SARs and Taiwan province)","Holiday",10605
2014-04-01,"China (excl SARs and Taiwan province)","Holiday",19611
2014-05-01,"China (excl SARs and Taiwan province)","Holiday",13642
2014-06-01,"China (excl SARs and Taiwan province)","Holiday",11478
2014-07-01,"China (excl SARs and Taiwan province)","Holiday",9389
2014-08-01,"China (excl SARs and Taiwan province)","Holiday",8698
2014-09-01,"China (excl SARs and Taiwan province)","Holiday",20989
2014-10-01,"China (excl SARs and Taiwan province)","Holiday",14092
2014-11-01,"China (excl SARs and Taiwan province)","Holiday",9695
2014-12-01,"China (excl SARs and Taiwan province)","Holiday",15714
2015-01-01,"China (excl SARs and Taiwan province)","Holiday",9149
2015-02-01,"China (excl SARs and Taiwan province)","Holiday",6976
2015-03-01,"China (excl SARs and Taiwan province)","Holiday",14192
2015-04-01,"China (excl SARs and Taiwan province)","Holiday",15585
2015-05-01,"China (excl SARs and Taiwan province)","Holiday",13264
2015-06-01,"China (excl SARs and Taiwan province)","Holiday",12088
2015-07-01,"China (excl SARs and Taiwan province)","Holiday",10024
2015-08-01,"China (excl SARs and Taiwan province)","Holiday",9141
2015-09-01,"China (excl SARs and Taiwan province)","Holiday",21542
2015-10-01,"China (excl SARs and Taiwan province)","Holiday",18159
2015-11-01,"China (excl SARs and Taiwan province)","Holiday",11192
2015-12-01,"China (excl SARs and Taiwan province)","Holiday",17488
2016-01-01,"China (excl SARs and Taiwan province)","Holiday",10466
2016-02-01,"China (excl SARs and Taiwan province)","Holiday",7413
2016-03-01,"China (excl SARs and Taiwan province)","Holiday",17709
2016-04-01,"China (excl SARs and Taiwan province)","Holiday",17282
2016-05-01,"China (excl SARs and Taiwan province)","Holiday",13890
2016-06-01,"China (excl SARs and Taiwan province)","Holiday",15734
2016-07-01,"China (excl SARs and Taiwan province)","Holiday",10365
2016-08-01,"China (excl SARs and Taiwan province)","Holiday",11488
2016-09-01,"China (excl SARs and Taiwan province)","Holiday",20747
2016-10-01,"China (excl SARs and Taiwan province)","Holiday",18227
2016-11-01,"China (excl SARs and Taiwan province)","Holiday",11459
2016-12-01,"China (excl SARs and Taiwan province)","Holiday",21094
2017-01-01,"China (excl SARs and Taiwan province)","Holiday",15272
2017-02-01,"China (excl SARs and Taiwan province)","Holiday",7967
2017-03-01,"China (excl SARs and Taiwan province)","Holiday",17837
2017-04-01,"China (excl SARs and Taiwan province)","Holiday",24181
2017-05-01,"China (excl SARs and Taiwan province)","Holiday",19762
2017-06-01,"China (excl SARs and Taiwan province)","Holiday",17948
2005-01-01,"China (excl SARs and Taiwan province)","Other",599
2005-02-01,"China (excl SARs and Taiwan province)","Other",197
2005-03-01,"China (excl SARs and Taiwan province)","Other",640
2005-04-01,"China (excl SARs and Taiwan province)","Other",936
2005-05-01,"China (excl SARs and Taiwan province)","Other",249
2005-06-01,"China (excl SARs and Taiwan province)","Other",250
2005-07-01,"China (excl SARs and Taiwan province)","Other",569
2005-08-01,"China (excl SARs and Taiwan province)","Other",287
2005-09-01,"China (excl SARs and Taiwan province)","Other",561
2005-10-01,"China (excl SARs and Taiwan province)","Other",538
2005-11-01,"China (excl SARs and Taiwan province)","Other",221
2005-12-01,"China (excl SARs and Taiwan province)","Other",189
2006-01-01,"China (excl SARs and Taiwan province)","Other",331
2006-02-01,"China (excl SARs and Taiwan province)","Other",647
2006-03-01,"China (excl SARs and Taiwan province)","Other",416
2006-04-01,"China (excl SARs and Taiwan province)","Other",974
2006-05-01,"China (excl SARs and Taiwan province)","Other",458
2006-06-01,"China (excl SARs and Taiwan province)","Other",396
2006-07-01,"China (excl SARs and Taiwan province)","Other",698
2006-08-01,"China (excl SARs and Taiwan province)","Other",937
2006-09-01,"China (excl SARs and Taiwan province)","Other",534
2006-10-01,"China (excl SARs and Taiwan province)","Other",863
2006-11-01,"China (excl SARs and Taiwan province)","Other",182
2006-12-01,"China (excl SARs and Taiwan province)","Other",414
2007-01-01,"China (excl SARs and Taiwan province)","Other",533
2007-02-01,"China (excl SARs and Taiwan province)","Other",526
2007-03-01,"China (excl SARs and Taiwan province)","Other",749
2007-04-01,"China (excl SARs and Taiwan province)","Other",818
2007-05-01,"China (excl SARs and Taiwan province)","Other",550
2007-06-01,"China (excl SARs and Taiwan province)","Other",671
2007-07-01,"China (excl SARs and Taiwan province)","Other",540
2007-08-01,"China (excl SARs and Taiwan province)","Other",577
2007-09-01,"China (excl SARs and Taiwan province)","Other",329
2007-10-01,"China (excl SARs and Taiwan province)","Other",788
2007-11-01,"China (excl SARs and Taiwan province)","Other",428
2007-12-01,"China (excl SARs and Taiwan province)","Other",465
2008-01-01,"China (excl SARs and Taiwan province)","Other",561
2008-02-01,"China (excl SARs and Taiwan province)","Other",312
2008-03-01,"China (excl SARs and Taiwan province)","Other",785
2008-04-01,"China (excl SARs and Taiwan province)","Other",675
2008-05-01,"China (excl SARs and Taiwan province)","Other",349
2008-06-01,"China (excl SARs and Taiwan province)","Other",387
2008-07-01,"China (excl SARs and Taiwan province)","Other",621
2008-08-01,"China (excl SARs and Taiwan province)","Other",810
2008-09-01,"China (excl SARs and Taiwan province)","Other",515
2008-10-01,"China (excl SARs and Taiwan province)","Other",651
2008-11-01,"China (excl SARs and Taiwan province)","Other",539
2008-12-01,"China (excl SARs and Taiwan province)","Other",181
2009-01-01,"China (excl SARs and Taiwan province)","Other",374
2009-02-01,"China (excl SARs and Taiwan province)","Other",339
2009-03-01,"China (excl SARs and Taiwan province)","Other",203
2009-04-01,"China (excl SARs and Taiwan province)","Other",523
2009-05-01,"China (excl SARs and Taiwan province)","Other",192
2009-06-01,"China (excl SARs and Taiwan province)","Other",321
2009-07-01,"China (excl SARs and Taiwan province)","Other",365
2009-08-01,"China (excl SARs and Taiwan province)","Other",429
2009-09-01,"China (excl SARs and Taiwan province)","Other",587
2009-10-01,"China (excl SARs and Taiwan province)","Other",377
2009-11-01,"China (excl SARs and Taiwan province)","Other",312
2009-12-01,"China (excl SARs and Taiwan province)","Other",242
2010-01-01,"China (excl SARs and Taiwan province)","Other",254
2010-02-01,"China (excl SARs and Taiwan province)","Other",305
2010-03-01,"China (excl SARs and Taiwan province)","Other",674
2010-04-01,"China (excl SARs and Taiwan province)","Other",233
2010-05-01,"China (excl SARs and Taiwan province)","Other",387
2010-06-01,"China (excl SARs and Taiwan province)","Other",669
2010-07-01,"China (excl SARs and Taiwan province)","Other",510
2010-08-01,"China (excl SARs and Taiwan province)","Other",654
2010-09-01,"China (excl SARs and Taiwan province)","Other",543
2010-10-01,"China (excl SARs and Taiwan province)","Other",532
2010-11-01,"China (excl SARs and Taiwan province)","Other",535
2010-12-01,"China (excl SARs and Taiwan province)","Other",327
2011-01-01,"China (excl SARs and Taiwan province)","Other",829
2011-02-01,"China (excl SARs and Taiwan province)","Other",445
2011-03-01,"China (excl SARs and Taiwan province)","Other",411
